2025-07-10 17:49:38 | INFO     | vehicle_detection | 🚀 Vehicle Detection Server
2025-07-10 20:11:20 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.091s
2025-07-10 20:11:20 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 46.9
2025-07-10 20:11:25 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:11:25 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:11:25 | INFO     | vehicle_detection.broadcaster |    Frames processed: 50554
2025-07-10 20:11:25 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 20
2025-07-10 20:11:25 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:11:25 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.0
2025-07-10 20:11:25 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.8
2025-07-10 20:11:25 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.091s
2025-07-10 20:11:25 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 47.8
2025-07-10 20:11:30 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:11:30 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:11:30 | INFO     | vehicle_detection.broadcaster |    Frames processed: 50662
2025-07-10 20:11:30 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 25
2025-07-10 20:11:30 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:11:30 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.9
2025-07-10 20:11:30 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.7
2025-07-10 20:11:30 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.092s
2025-07-10 20:11:30 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 47.4
2025-07-10 20:11:35 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:11:35 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:11:35 | INFO     | vehicle_detection.broadcaster |    Frames processed: 50768
2025-07-10 20:11:35 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 25
2025-07-10 20:11:35 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:11:35 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.9
2025-07-10 20:11:35 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.7
2025-07-10 20:11:35 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.091s
2025-07-10 20:11:35 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 49.6
2025-07-10 20:11:40 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:11:40 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:11:40 | INFO     | vehicle_detection.broadcaster |    Frames processed: 50876
2025-07-10 20:11:40 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 29
2025-07-10 20:11:40 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:11:40 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.0
2025-07-10 20:11:40 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.8
2025-07-10 20:11:40 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.091s
2025-07-10 20:11:40 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 49.6
2025-07-10 20:11:46 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:11:46 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:11:46 | INFO     | vehicle_detection.broadcaster |    Frames processed: 50988
2025-07-10 20:11:46 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 27
2025-07-10 20:11:46 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:11:46 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.3
2025-07-10 20:11:46 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.1
2025-07-10 20:11:46 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.088s
2025-07-10 20:11:46 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 46.0
2025-07-10 20:11:51 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:11:51 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:11:51 | INFO     | vehicle_detection.broadcaster |    Frames processed: 51094
2025-07-10 20:11:51 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 26
2025-07-10 20:11:51 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:11:51 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.1
2025-07-10 20:11:51 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.9
2025-07-10 20:11:51 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.090s
2025-07-10 20:11:51 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 47.8
2025-07-10 20:11:56 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:11:56 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:11:56 | INFO     | vehicle_detection.broadcaster |    Frames processed: 51200
2025-07-10 20:11:56 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 24
2025-07-10 20:11:56 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:11:56 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.9
2025-07-10 20:11:56 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.7
2025-07-10 20:11:56 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.092s
2025-07-10 20:11:56 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 51.6
2025-07-10 20:12:01 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:12:01 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:12:01 | INFO     | vehicle_detection.broadcaster |    Frames processed: 51304
2025-07-10 20:12:01 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 13
2025-07-10 20:12:01 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:12:01 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.8
2025-07-10 20:12:01 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.6
2025-07-10 20:12:01 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.092s
2025-07-10 20:12:01 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 45.4
2025-07-10 20:12:06 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:12:06 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:12:06 | INFO     | vehicle_detection.broadcaster |    Frames processed: 51428
2025-07-10 20:12:06 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 14
2025-07-10 20:12:06 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:12:06 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 12.1
2025-07-10 20:12:06 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.9
2025-07-10 20:12:06 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.083s
2025-07-10 20:12:06 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 28.1
2025-07-10 20:12:11 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:12:11 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:12:11 | INFO     | vehicle_detection.broadcaster |    Frames processed: 51548
2025-07-10 20:12:11 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 15
2025-07-10 20:12:11 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:12:11 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 12.6
2025-07-10 20:12:11 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 12.3
2025-07-10 20:12:11 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.080s
2025-07-10 20:12:11 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 25.5
2025-07-10 20:12:16 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:12:16 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:12:16 | INFO     | vehicle_detection.broadcaster |    Frames processed: 51666
2025-07-10 20:12:16 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 11
2025-07-10 20:12:16 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:12:16 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 12.2
2025-07-10 20:12:16 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 12.0
2025-07-10 20:12:16 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.082s
2025-07-10 20:12:16 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 28.3
2025-07-10 20:12:21 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:12:21 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:12:21 | INFO     | vehicle_detection.broadcaster |    Frames processed: 51782
2025-07-10 20:12:21 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 17
2025-07-10 20:12:21 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:12:21 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 12.0
2025-07-10 20:12:21 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.8
2025-07-10 20:12:21 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.083s
2025-07-10 20:12:21 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 30.3
2025-07-10 20:12:26 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:12:26 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:12:26 | INFO     | vehicle_detection.broadcaster |    Frames processed: 51898
2025-07-10 20:12:26 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 18
2025-07-10 20:12:26 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:12:26 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.8
2025-07-10 20:12:26 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.6
2025-07-10 20:12:26 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.084s
2025-07-10 20:12:26 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 35.0
2025-07-10 20:12:31 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:12:31 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:12:31 | INFO     | vehicle_detection.broadcaster |    Frames processed: 52010
2025-07-10 20:12:31 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 20
2025-07-10 20:12:31 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:12:31 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.6
2025-07-10 20:12:31 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.4
2025-07-10 20:12:31 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.086s
2025-07-10 20:12:31 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 37.3
2025-07-10 20:12:36 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:12:36 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:12:36 | INFO     | vehicle_detection.broadcaster |    Frames processed: 52122
2025-07-10 20:12:36 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 16
2025-07-10 20:12:36 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:12:36 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.5
2025-07-10 20:12:36 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.2
2025-07-10 20:12:36 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.087s
2025-07-10 20:12:36 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 37.9
2025-07-10 20:12:41 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:12:41 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:12:41 | INFO     | vehicle_detection.broadcaster |    Frames processed: 52240
2025-07-10 20:12:41 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 10
2025-07-10 20:12:41 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:12:41 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.9
2025-07-10 20:12:41 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.7
2025-07-10 20:12:41 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.084s
2025-07-10 20:12:41 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 32.9
2025-07-10 20:12:46 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:12:46 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:12:46 | INFO     | vehicle_detection.broadcaster |    Frames processed: 52354
2025-07-10 20:12:46 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 15
2025-07-10 20:12:46 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:12:46 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 12.0
2025-07-10 20:12:46 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.8
2025-07-10 20:12:46 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.083s
2025-07-10 20:12:46 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 30.4
2025-07-10 20:12:51 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:12:51 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:12:51 | INFO     | vehicle_detection.broadcaster |    Frames processed: 52482
2025-07-10 20:12:51 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 14
2025-07-10 20:12:51 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:12:51 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 12.5
2025-07-10 20:12:51 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 12.2
2025-07-10 20:12:51 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.080s
2025-07-10 20:12:51 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 26.2
2025-07-10 20:12:56 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:12:56 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:12:56 | INFO     | vehicle_detection.broadcaster |    Frames processed: 52596
2025-07-10 20:12:56 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 21
2025-07-10 20:12:56 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:12:56 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 12.2
2025-07-10 20:12:56 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.9
2025-07-10 20:12:56 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.082s
2025-07-10 20:12:56 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 29.8
2025-07-10 20:13:01 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:13:01 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:13:01 | INFO     | vehicle_detection.broadcaster |    Frames processed: 52710
2025-07-10 20:13:01 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 19
2025-07-10 20:13:01 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:13:01 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.6
2025-07-10 20:13:01 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.4
2025-07-10 20:13:01 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.086s
2025-07-10 20:13:01 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 38.1
2025-07-10 20:13:06 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:13:06 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:13:06 | INFO     | vehicle_detection.broadcaster |    Frames processed: 52826
2025-07-10 20:13:06 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 14
2025-07-10 20:13:06 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:13:06 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.9
2025-07-10 20:13:06 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.6
2025-07-10 20:13:06 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.084s
2025-07-10 20:13:06 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 34.4
2025-07-10 20:13:11 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:13:11 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:13:11 | INFO     | vehicle_detection.broadcaster |    Frames processed: 52934
2025-07-10 20:13:11 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 21
2025-07-10 20:13:11 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:13:11 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.5
2025-07-10 20:13:11 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.3
2025-07-10 20:13:11 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.087s
2025-07-10 20:13:11 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 37.4
2025-07-10 20:13:16 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:13:16 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:13:16 | INFO     | vehicle_detection.broadcaster |    Frames processed: 53044
2025-07-10 20:13:16 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 25
2025-07-10 20:13:16 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:13:16 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.2
2025-07-10 20:13:16 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.0
2025-07-10 20:13:16 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.089s
2025-07-10 20:13:16 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 42.8
2025-07-10 20:13:21 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:13:21 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:13:21 | INFO     | vehicle_detection.broadcaster |    Frames processed: 53150
2025-07-10 20:13:21 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 23
2025-07-10 20:13:21 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:13:21 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.1
2025-07-10 20:13:21 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.9
2025-07-10 20:13:21 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.090s
2025-07-10 20:13:21 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 46.0
2025-07-10 20:13:26 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:13:26 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:13:26 | INFO     | vehicle_detection.broadcaster |    Frames processed: 53260
2025-07-10 20:13:26 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 19
2025-07-10 20:13:26 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:13:26 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.2
2025-07-10 20:13:26 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.9
2025-07-10 20:13:26 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.090s
2025-07-10 20:13:26 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 45.4
2025-07-10 20:13:31 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:13:31 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:13:31 | INFO     | vehicle_detection.broadcaster |    Frames processed: 53368
2025-07-10 20:13:31 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 25
2025-07-10 20:13:31 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:13:31 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.3
2025-07-10 20:13:31 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.1
2025-07-10 20:13:31 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.089s
2025-07-10 20:13:31 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 42.5
2025-07-10 20:13:36 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:13:36 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:13:36 | INFO     | vehicle_detection.broadcaster |    Frames processed: 53480
2025-07-10 20:13:36 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 25
2025-07-10 20:13:36 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:13:36 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.2
2025-07-10 20:13:36 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.0
2025-07-10 20:13:36 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.089s
2025-07-10 20:13:36 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 44.3
2025-07-10 20:13:41 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:13:41 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:13:41 | INFO     | vehicle_detection.broadcaster |    Frames processed: 53588
2025-07-10 20:13:41 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 26
2025-07-10 20:13:41 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:13:41 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.2
2025-07-10 20:13:41 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.0
2025-07-10 20:13:41 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.089s
2025-07-10 20:13:41 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 48.8
2025-07-10 20:13:47 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:13:47 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:13:47 | INFO     | vehicle_detection.broadcaster |    Frames processed: 53692
2025-07-10 20:13:47 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 22
2025-07-10 20:13:47 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:13:47 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.8
2025-07-10 20:13:47 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.6
2025-07-10 20:13:47 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.093s
2025-07-10 20:13:47 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 54.2
2025-07-10 20:13:52 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:13:52 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:13:52 | INFO     | vehicle_detection.broadcaster |    Frames processed: 53798
2025-07-10 20:13:52 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 18
2025-07-10 20:13:52 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:13:52 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.8
2025-07-10 20:13:52 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.6
2025-07-10 20:13:52 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.093s
2025-07-10 20:13:52 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 49.7
2025-07-10 20:13:57 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:13:57 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:13:57 | INFO     | vehicle_detection.broadcaster |    Frames processed: 53904
2025-07-10 20:13:57 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 23
2025-07-10 20:13:57 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:13:57 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.8
2025-07-10 20:13:57 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.6
2025-07-10 20:13:57 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.093s
2025-07-10 20:13:57 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 47.4
2025-07-10 20:14:02 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:14:02 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:14:02 | INFO     | vehicle_detection.broadcaster |    Frames processed: 54012
2025-07-10 20:14:02 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 25
2025-07-10 20:14:02 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:14:02 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.9
2025-07-10 20:14:02 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.7
2025-07-10 20:14:02 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.092s
2025-07-10 20:14:02 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 48.2
2025-07-10 20:14:07 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:14:07 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:14:07 | INFO     | vehicle_detection.broadcaster |    Frames processed: 54116
2025-07-10 20:14:07 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 28
2025-07-10 20:14:07 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:14:07 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.9
2025-07-10 20:14:07 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.7
2025-07-10 20:14:07 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.092s
2025-07-10 20:14:07 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 47.6
2025-07-10 20:14:12 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 20:14:12 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 20:14:12 | INFO     | vehicle_detection.broadcaster |    Frames processed: 54226
2025-07-10 20:14:12 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 27
2025-07-10 20:14:12 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 20:14:12 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.0
2025-07-10 20:14:12 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.8
2025-07-10 20:14:12 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.091s
